M.Salah	Liverpool badge	
24.6
90%	Everton (H)	£14.5m	53.9%
Haaland	Man City badge	
20.6
90%	Arsenal (a)	£14.1m	34.6%
Palmer	Chelsea badge	
20.4
80%	Man Utd (a)	£10.4m	19.0%
B.Fernandes	Man Utd badge	
19.7
90%	Chelsea (H)	£9.0m	20.2%
Semenyo	Bournemouth badge	
19.5
90%	Newcastle (H)	£7.5m	38.1%
Mbeumo	Man Utd badge	
19.4
90%	Chelsea (H)	£8.1m	16.1%
Gakpo	Liverpool badge	
18.9
90%	Everton (H)	£7.7m	18.8%
Rogers	Aston Villa badge	
18.7
90%	Sunderland (a)	£7.0m	8.0%
Watkins	Aston Villa badge	
18.5
90%	Sunderland (a)	£8.8m	15.4%
Gyokeres	Arsenal badge	
18.3
90%	Man City (H)	£9.0m	25.5%
Munoz	Crystal Palace badge	
17.2
90%	West Ham (a)	£5.6m	13.8%
Virgil	Liverpool badge	
17.2
90%	Everton (H)	£6.1m	28.1%
Kudus	Spurs badge	
16.8
80%	Brighton (a)	£6.6m	32.1%
Mitoma	Brighton badge	
16.8
90%	Spurs (H)	£6.4m	4.8%
Bowen	West Ham badge	
16.6
90%	Crystal Palace (H)	£7.8m	6.9%
Wirtz	Liverpool badge	
16.5
80%	Everton (H)	£8.4m	18.9%
Evanilson	Bournemouth badge	
16.3
90%	Newcastle (H)	£7.0m	2.6%
Grealish	Everton badge	
16.2
90%	Liverpool (a)	£6.8m	21.7%
Mateta	Crystal Palace badge	
16.2
90%	West Ham (a)	£7.6m	12.1%
Tarkowski	Everton badge	
16.1
90%	Liverpool (a)	£5.5m	7.0%
Minteh	Brighton badge	
16.0
90%	Spurs (H)	£5.9m	0.8%
Saka	Arsenal badge	
16.0
60%	Man City (H)	£9.8m	4.1%
Ndiaye	Everton badge	
15.9
70%	Liverpool (a)	£6.5m	8.5%
Joao Pedro	Chelsea badge	
15.8
80%	Man Utd (a)	£7.7m	66.3%
Anthony	Burnley badge	
15.7
90%	Notts Forest (H)	£5.5m	1.0%
N.Williams	Notts Forest badge	
15.7
90%	Burnley (a)	£5.0m	7.3%
O.Dango	Brentford badge	
15.6
80%	Fulham (a)	£6.0m	0.9%
Eze	Arsenal badge	
15.5
80%	Man City (H)	£7.5m	12.1%
Raya	Arsenal badge	
15.4
95%	Man City (H)	£5.5m	23.5%
Keane	Everton badge	
15.2
90%	Liverpool (a)	£4.5m	0.6%
Konate	Liverpool badge	
15.2
90%	Everton (H)	£5.5m	3.1%
L.Paqueta	West Ham badge	
15.2
90%	Crystal Palace (H)	£5.9m	3.5%
Wood	Notts Forest badge	
15.2
90%	Burnley (a)	£7.6m	22.2%
Donnarumma	Man City badge	
15.1
90%	Arsenal (a)	£5.5m	1.7%
Rice	Arsenal badge	
15.1
90%	Man City (H)	£6.5m	9.0%
Dewsbury-Hall	Everton badge	
15.0
90%	Liverpool (a)	£5.0m	4.9%
Diarra	Sunderland badge	
15.0
90%	Aston Villa (H)	£5.5m	0.1%
Tielemans	Aston Villa badge	
15.0
90%	Sunderland (a)	£5.9m	1.7%
Georginio	Brighton badge	
14.8
70%	Spurs (H)	£5.8m	0.7%
J.Arias	Wolves badge	
14.8
80%	Leeds (H)	£5.3m	0.3%
Lacroix	Crystal Palace badge	
14.8
90%	West Ham (a)	£5.0m	3.6%
Enzo	Chelsea badge	
14.7
90%	Man Utd (a)	£6.6m	12.7%
Gabriel	Arsenal badge	
14.7
90%	Man City (H)	£6.1m	21.8%
Gibbs-White	Notts Forest badge	
14.7
90%	Burnley (a)	£7.5m	5.3%
Xavi	Spurs badge	
14.7
70%	Brighton (a)	£7.0m	1.9%
A.Becker	Liverpool badge	
14.6
95%	Everton (H)	£5.5m	10.8%
Andersen	Fulham badge	
14.6
90%	Brentford (H)	£4.5m	3.1%
Konsa	Aston Villa badge	
14.5
90%	Sunderland (a)	£4.5m	12.9%
Milenkovic	Notts Forest badge	
14.5
90%	Burnley (a)	£5.5m	7.7%
O'Brien	Everton badge	
14.5
90%	Liverpool (a)	£5.0m	0.5%
Richards	Crystal Palace badge	
14.5
90%	West Ham (a)	£4.5m	2.0%
Sarr	Crystal Palace badge	
14.4
40%	West Ham (a)	£6.5m	4.0%
Szoboszlai	Liverpool badge	
14.3
80%	Everton (H)	£6.5m	3.3%
Agbadou	Wolves badge	
14.2
90%	Leeds (H)	£4.5m	0.4%
Tete	Fulham badge	
14.2
90%	Brentford (H)	£4.5m	0.2%
Cash	Aston Villa badge	
14.1
80%	Sunderland (a)	£4.5m	4.9%
Cucurella	Chelsea badge	
14.1
90%	Man Utd (a)	£6.2m	28.4%
McGinn	Aston Villa badge	
14.1
90%	Sunderland (a)	£5.5m	0.6%
Sessegnon	Fulham badge	
14.1
70%	Brentford (H)	£5.4m	0.0%
Welbeck	Brighton badge	
14.0
80%	Spurs (H)	£6.3m	2.1%
Senesi	Bournemouth badge	
13.9
90%	Newcastle (H)	£4.6m	8.5%
Toti	Wolves badge	
13.9
90%	Leeds (H)	£4.4m	0.1%
Mitchell	Crystal Palace badge	
13.8
90%	West Ham (a)	£5.0m	1.9%
Vicario	Spurs badge	
13.8
95%	Brighton (a)	£5.1m	10.0%
Guehi	Crystal Palace badge	
13.7
90%	West Ham (a)	£4.6m	20.7%
Isak	Liverpool badge	
13.7
50%	Everton (H)	£10.4m	9.0%
Thiago	Brentford badge	
13.7
80%	Fulham (a)	£6.0m	1.7%
Henderson	Crystal Palace badge	
13.5
95%	West Ham (a)	£5.0m	8.1%
J.Timber	Arsenal badge	
13.5
80%	Man City (H)	£5.7m	11.1%
Petrovic	Bournemouth badge	
13.5
95%	Newcastle (H)	£4.5m	4.5%
Tavernier	Bournemouth badge	
13.5
80%	Newcastle (H)	£5.5m	1.7%
Bernardo	Man City badge	
13.4
80%	Arsenal (a)	£6.4m	0.6%
Garner	Everton badge	
13.4
90%	Liverpool (a)	£5.0m	0.4%
Iwobi	Fulham badge	
13.4
80%	Brentford (H)	£6.5m	1.4%
Pope	Newcastle badge	
13.4
90%	Bournemouth (a)	£5.0m	5.9%
Sanchez	Chelsea badge	
13.4
95%	Man Utd (a)	£5.0m	23.5%
Bruno G.	Newcastle badge	
13.3
80%	Bournemouth (a)	£6.5m	2.5%
Diouf	West Ham badge	
13.3
90%	Crystal Palace (H)	£4.4m	4.8%
Dunk	Brighton badge	
13.3
90%	Spurs (H)	£4.5m	1.2%
Lewis-Potter	Brentford badge	
13.2
90%	Fulham (a)	£5.0m	0.4%
Struijk	Leeds badge	
13.2
90%	Wolves (a)	£4.5m	0.4%
Caicedo	Chelsea badge	
13.1
90%	Man Utd (a)	£5.5m	7.7%
Ekdal	Burnley badge	
13.1
90%	Notts Forest (H)	£4.0m	1.3%
Munetsi	Wolves badge	
13.1
80%	Leeds (H)	£5.5m	0.1%
Reijnders	Man City badge	
13.1
70%	Arsenal (a)	£5.7m	31.6%
Woltemade	Newcastle badge	
13.1
80%	Bournemouth (a)	£7.0m	1.8%
Xhaka	Sunderland badge	
13.1
90%	Aston Villa (H)	£5.0m	2.7%
Gana	Everton badge	
13.0
90%	Liverpool (a)	£5.4m	0.1%
John	Notts Forest badge	
12.9
90%	Burnley (a)	£4.0m	0.2%
P.M.Sarr	Spurs badge	
12.9
70%	Brighton (a)	£5.0m	2.7%
Roefs	Sunderland badge	
12.9
95%	Aston Villa (H)	£4.5m	1.6%
Sels	Notts Forest badge	
12.9
90%	Burnley (a)	£5.0m	15.0%
Verbruggen	Brighton badge	
12.9
95%	Spurs (H)	£4.5m	5.6%
Bogle	Leeds badge	
12.8
90%	Wolves (a)	£4.5m	0.2%
Martinez	Aston Villa badge	
12.8
70%	Sunderland (a)	£5.0m	1.9%
Pickford	Everton badge	
12.8
95%	Liverpool (a)	£5.5m	11.8%
Truffert	Bournemouth badge	
12.8
90%	Newcastle (H)	£4.5m	1.2%
Burn	Newcastle badge	
12.7
80%	Bournemouth (a)	£5.0m	5.6%
Hartman	Burnley badge	
12.7
90%	Notts Forest (H)	£4.0m	0.5%
Talbi	Sunderland badge	
12.7
80%	Aston Villa (H)	£5.0m	0.3%
Madueke	Arsenal badge	
12.6
70%	Man City (H)	£7.0m	1.6%
Dubravka	Burnley badge	
12.5
95%	Notts Forest (H)	£4.0m	34.0%
Leno	Fulham badge	
12.5
95%	Brentford (H)	£5.0m	1.6%
Van Hecke	Brighton badge	
12.4
90%	Spurs (H)	£4.5m	0.9%
Bassey	Fulham badge	
12.3
90%	Brentford (H)	£4.5m	0.5%
Dorgu	Man Utd badge	
12.3
90%	Chelsea (H)	£4.5m	6.0%
Esteve	Burnley badge	
12.3
90%	Notts Forest (H)	£4.0m	16.7%
Hermansen	West Ham badge	
12.3
90%	Crystal Palace (H)	£4.5m	0.3%
Hume	Sunderland badge	
12.3
90%	Aston Villa (H)	£4.5m	0.3%
Kelleher	Brentford badge	
12.3
95%	Fulham (a)	£4.5m	9.2%
M.Fernandes	West Ham badge	
12.3
90%	Crystal Palace (H)	£5.5m	0.0%
Rodrigo	Man City badge	
12.3
80%	Arsenal (a)	£6.4m	0.7%
Anderson	Notts Forest badge	
12.2
90%	Burnley (a)	£5.5m	5.3%
Pedro Porro	Spurs badge	
12.2
70%	Brighton (a)	£5.6m	25.3%
Adingra	Sunderland badge	
12.1
70%	Aston Villa (H)	£5.5m	1.2%
Chalobah	Chelsea badge	
12.1
80%	Man Utd (a)	£5.1m	8.3%
Barnes	Newcastle badge	
12.0
70%	Bournemouth (a)	£6.5m	1.0%
Kilman	West Ham badge	
12.0
90%	Crystal Palace (H)	£4.4m	0.2%
Zubimendi	Arsenal badge	
11.9
80%	Man City (H)	£5.4m	2.5%
Bergvall	Spurs badge	
11.8
70%	Brighton (a)	£5.4m	0.2%
De Ligt	Man Utd badge	
11.8
80%	Chelsea (H)	£5.0m	2.9%
Schade	Brentford badge	
11.8
70%	Fulham (a)	£7.0m	0.3%
Baleba	Brighton badge	
11.7
80%	Spurs (H)	£4.9m	3.2%
Elanga	Newcastle badge	
11.7
70%	Bournemouth (a)	£7.0m	7.8%
Gudmundsson	Leeds badge	
11.7
80%	Wolves (a)	£4.0m	5.0%
Sadiki	Sunderland badge	
11.7
90%	Aston Villa (H)	£5.0m	0.0%
Stach	Leeds badge	
11.7
90%	Wolves (a)	£5.0m	0.5%
Foden	Man City badge	
11.6
60%	Arsenal (a)	£8.0m	1.7%
Frimpong	Liverpool badge	
11.6
50%	Everton (H)	£5.9m	8.9%
Livramento	Newcastle badge	
11.6
80%	Bournemouth (a)	£5.1m	9.5%
Mings	Aston Villa badge	
11.6
70%	Sunderland (a)	£4.5m	1.3%
Murillo	Notts Forest badge	
11.6
70%	Burnley (a)	£5.5m	4.9%
Tonali	Newcastle badge	
11.6
80%	Bournemouth (a)	£5.4m	1.3%
Ekitike	Liverpool badge	
11.5
70%	Everton (H)	£8.8m	30.3%
F.Kadioglu	Brighton badge	
11.5
70%	Spurs (H)	£4.4m	0.1%
Kamada	Crystal Palace badge	
11.5
80%	West Ham (a)	£5.0m	0.1%
Trippier	Newcastle badge	
11.5
70%	Bournemouth (a)	£5.0m	2.8%
Kayode	Brentford badge	
11.4
80%	Fulham (a)	£4.5m	0.4%
Muniz	Fulham badge	
11.4
70%	Brentford (H)	£5.5m	2.4%
Beto	Everton badge	
11.3
70%	Liverpool (a)	£5.4m	5.3%
Gvardiol	Man City badge	
11.3
80%	Arsenal (a)	£5.8m	3.1%
Laurent	Burnley badge	
11.3
80%	Notts Forest (H)	£4.9m	0.0%
Neto	Chelsea badge	
11.3
70%	Man Utd (a)	£7.0m	5.4%
Calafiori	Arsenal badge	
11.2
70%	Man City (H)	£5.7m	13.5%
King	Fulham badge	
11.2
70%	Brentford (H)	£4.5m	3.1%
Sesko	Man Utd badge	
11.2
60%	Chelsea (H)	£7.4m	5.3%
Doku	Man City badge	
11.1
80%	Arsenal (a)	£6.4m	1.1%
Johnstone	Wolves badge	
11.1
80%	Leeds (H)	£4.5m	0.1%
Richarlison	Spurs badge	
11.1
60%	Brighton (a)	£6.7m	13.8%
Romero	Spurs badge	
11.1
80%	Brighton (a)	£5.0m	5.7%
Schar	Newcastle badge	
11.1
30%	Bournemouth (a)	£5.5m	3.0%
Yarmoliuk	Brentford badge	
11.1
80%	Fulham (a)	£5.0m	0.1%
Yeremy	Crystal Palace badge	
11.1
70%	West Ham (a)	£6.0m	0.2%
J.Palhinha	Spurs badge	
11.0
70%	Brighton (a)	£5.5m	0.8%
Joelinton	Newcastle badge	
11.0
80%	Bournemouth (a)	£5.9m	0.3%
Tosin	Chelsea badge	
11.0
80%	Man Utd (a)	£4.5m	1.2%
Berge	Fulham badge	
10.9
90%	Brentford (H)	£5.0m	0.1%
Collins	Brentford badge	
10.9
80%	Fulham (a)	£5.0m	1.5%
Hudson-Odoi	Notts Forest badge	
10.9
60%	Burnley (a)	£6.0m	1.5%
Lukic	Fulham badge	
10.9
90%	Brentford (H)	£5.0m	0.1%
Amad	Man Utd badge	
10.8
70%	Chelsea (H)	£6.4m	1.9%
James	Leeds badge	
10.8
30%	Wolves (a)	£5.4m	0.3%
Saliba	Arsenal badge	
10.8
50%	Man City (H)	£6.0m	13.4%
Henderson	Brentford badge	
10.7
80%	Fulham (a)	£5.0m	0.3%
Mykolenko	Everton badge	
10.7
50%	Liverpool (a)	£4.9m	0.4%
Reinildo	Sunderland badge	
10.7
90%	Aston Villa (H)	£4.0m	8.2%
Van den Berg	Brentford badge	
10.7
80%	Fulham (a)	£4.5m	0.7%
Walker	Burnley badge	
10.7
90%	Notts Forest (H)	£4.5m	1.7%
Yoro	Man Utd badge	
10.7
80%	Chelsea (H)	£4.5m	2.4%
Johnson	Spurs badge	
10.6
50%	Brighton (a)	£7.1m	9.4%
Merino	Arsenal badge	
10.6
60%	Man City (H)	£5.9m	0.5%
Ward-Prowse	West Ham badge	
10.6
80%	Crystal Palace (H)	£5.9m	0.3%
Alderete	Sunderland badge	
10.5
80%	Aston Villa (H)	£4.0m	1.4%
Digne	Aston Villa badge	
10.5
60%	Sunderland (a)	£4.5m	2.0%
Fullkrug	West Ham badge	
10.5
50%	Crystal Palace (H)	£5.8m	1.3%
Mac Allister	Liverpool badge	
10.5
70%	Everton (H)	£6.4m	1.5%
Okafor	Leeds badge	
10.5
80%	Wolves (a)	£5.5m	0.0%
Gnonto	Leeds badge	
10.4
30%	Wolves (a)	£5.4m	0.2%
Kerkez	Liverpool badge	
10.4
60%	Everton (H)	£6.0m	5.9%
Scott	Bournemouth badge	
10.3
70%	Newcastle (H)	£5.0m	0.1%
Strand Larsen	Wolves badge	
10.3
60%	Leeds (H)	£6.4m	2.0%
Van de Ven	Spurs badge	
10.3
80%	Brighton (a)	£4.6m	29.7%
Rodon	Leeds badge	
10.2
80%	Wolves (a)	£4.0m	3.1%
Ruben	Man City badge	
10.2
80%	Arsenal (a)	£5.5m	4.0%
Spence	Spurs badge	
10.2
70%	Brighton (a)	£4.5m	2.4%
Ayari	Brighton badge	
10.1
70%	Spurs (H)	£4.9m	0.2%
Casemiro	Man Utd badge	
10.1
60%	Chelsea (H)	£5.5m	0.2%
Garnacho	Chelsea badge	
10.1
40%	Man Utd (a)	£6.4m	0.3%
Bobb	Man City badge	
10.0
60%	Arsenal (a)	£5.5m	0.6%
Hughes	Crystal Palace badge	
10.0
70%	West Ham (a)	£4.9m	0.1%
Gravenberch	Liverpool badge	
9.9
80%	Everton (H)	£5.5m	0.6%
Wharton	Crystal Palace badge	
9.9
50%	West Ham (a)	£5.0m	0.4%
Diakite	Bournemouth badge	
9.8
70%	Newcastle (H)	£4.5m	0.5%
Adams	Bournemouth badge	
9.7
80%	Newcastle (H)	£5.0m	0.4%
Odegaard	Arsenal badge	
9.7
60%	Man City (H)	£7.9m	2.5%
Ampadu	Leeds badge	
9.6
80%	Wolves (a)	£4.9m	0.0%
Brooks	Bournemouth badge	
9.6
60%	Newcastle (H)	£5.0m	0.4%
Ndoye	Notts Forest badge	
9.6
60%	Burnley (a)	£6.1m	3.3%
